symbol,name,currency,exchange,mic_code,country,type,figi_code
TRVN,Trevena Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG005D7R712
TSAT,Telesat Corporation,USD,NASDAQ,XNGS,United States,Common Stock,BBG013N9S2Q4
TSBK,Timberland Bancorp Inc-WA,USD,NASDAQ,XNMS,United States,Common Stock,BBG000C0B333
TSBX,Turnstone Biologics Corp. - Common Stock,USD,NASDAQ,XNMS,United States,Common Stock,BBG01GZYL658
TSCO,Tractor Supply Co,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BLY8F9
TSEM,Tower Semiconductor Ltd,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BH9CM9
TSHA,Taysha Gene Therapies Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00X3J3598
TSIBU,Tishman Speyer Innovation Corp. II,USD,NASDAQ,XNCM,United States,Unit,
TSLA,Tesla Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000N9P426
TSVT,"2seventy bio, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG01315V8D3
TTD,Trade Desk Inc-The,USD,NASDAQ,XNMS,United States,Common Stock,BBG00DP4B146
TTEC,TTEC Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C4NW01
TTEK,Tetra Tech Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BYZCW2
TTGT,TechTarget Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000BH67M3
TTMI,TTM Technologies Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BYQ9Y7
TTNP,Titan Pharmaceuticals Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BTGY29
TTOO,T2 Biosystems Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG006RDFLB3
TTSH,"Tile Shop Holdings, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG0019XB6M5
TTWO,Take-Two Interactive Software Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BS26J9
TUGC,TradeUP Global Corporation,USD,NASDAQ,XNCM,United States,Common Stock,
TURB,"Turbo Energy, S.A. - American Depositary Shares",USD,NASDAQ,XNCM,United States,Depositary Receipt,BBG01JG6SL63
TUSK,Mammoth Energy Services Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00DR7R3Z2
TVGN,Semper Paratus Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock,BBG013395469
TVGNW,Semper Paratus Acquisition Corporation,USD,NASDAQ,XNMS,United States,Common Stock,
TVTX,"Travere Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,BBG000P9D9Q0
TW,Tradeweb Markets Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00NK8H9C8
TWFG,"TWFG, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG01NHFZXB3
TWG,Top Wealth Group Holding Limited Ordinary Shares,USD,NASDAQ,XNCM,United States,Common Stock,BBG01K8RYZM7
TWIN,Twin Disc Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BV0GL9
TWKS,"Thoughtworks Holding, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG01282Z2H0
TWOU,2U Inc,USD,NASDAQ,XNGS,United States,Common Stock,
TWST,Twist Bioscience Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG00M595HD9
TXG,10X Genomics Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00Q21JKK0
TXMD,TherapeuticsMD Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000LKCPG5
TXN,Texas Instruments Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BVVPD4
TXRH,Texas Roadhouse Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000PSJXW2
TYGO,Tigo Energy Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG011R4P8K1
TYGOW,"Tigo Energy, Inc. - Warrant",USD,NASDAQ,XNGS,United States,Warrant,
TYRA,"Tyra Biosciences, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG01282S0X4
TZOO,Travelzoo,USD,NASDAQ,XNGS,United States,Common Stock,BBG000F7RVW4
UAL,United Airlines Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000M684B2
UBCP,United Bancorp Inc-OH,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BGSBK4
UBFO,United Security Bancshares-Fresno CA,USD,NASDAQ,XNGS,United States,Common Stock,BBG000G83DC9
UBOH,United Bancshares Inc-OH,USD,NASDAQ,XNMS,United States,Common Stock,
UBSI,United Bankshares Inc-WV,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BVXMC0
UBX,UNITY Biotechnology Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00KJXM4V5
UBXG,U-BX Technology Ltd. Ordinary Shares,USD,NASDAQ,XNCM,United States,Common Stock,BBG014Z5WMV2
UCAR,U Power Limited - Ordinary Shares,USD,NASDAQ,XNCM,United States,Common Stock,BBG01C4HQTN3
UCBI,United Community Banks Inc-GA,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BL7R03
UCBIO,"United Community Banks, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,
UCL,Ucloudlink Group Inc,USD,NASDAQ,XNMS,United States,American Depositary Receipt,BBG00TN8NYM9
UCTT,Ultra Clean Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000HSM870
UDMY,"Udemy, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG012TW1WJ0
UEIC,Universal Electronics Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000CZ1MF2
UFCS,United Fire Group Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BVYGV1
UFPI,Universal Forest Products Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BL13Y5
UFPT,UFP Technologies Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BJC5G3
UG,United-Guardian Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000C2XHC4
UGRO,URBAN-GRO INC.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00LDV4522
UHG,United Homes Group Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00ZNLDSS4
UHGWW,"United Homes Group, Inc - Warrant",USD,NASDAQ,XNGS,United States,Warrant,
UK,Ucommune International Ltd,USD,NASDAQ,XNCM,United States,Common Stock,BBG00Y73HBR9
UKOMW,Ucommune International Ltd,USD,NASDAQ,XNCM,United States,Common Stock,BBG00Y73J796
ULBI,Ultralife Corp,USD,NASDAQ,XNMS,United States,Common Stock,BBG000BGT3W8
ULCC,"Frontier Group Holdings, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG00GCTTKR2
ULH,Universal Logistics Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000LGRGS5
ULTA,Ulta Beauty Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00FWQ4VY3
ULY,Urgent.ly Inc. - Common Stock,USD,NASDAQ,XNCM,United States,Common Stock,BBG01JS7JZW8
UMBF,UMB Financial Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000DD95N0
UNAM,Unico American Corp,USD,NASDAQ,XNMS,United States,Common Stock,
UNB,Union Bankshares Inc-Morrisville VT,USD,NASDAQ,XNMS,United States,Common Stock,BBG000CTRH69
UNCY,"Unicycive Therapeutics, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG01163JGG0
UNIT,Uniti Group Inc,USD,NASDAQ,XNGS,United States,REIT,BBG007Z9Y5W2
UNTY,Unity Bancorp Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000K0L0R3
UONE,Urban One Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000C2X0Z6
UONEK,Urban One Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000CCCW96
UPBD,"Upbound Group, Inc. - Common Stock",USD,NASDAQ,XNGS,United States,Common Stock,BBG000BHQVF6
UPC,Universe Pharmaceuticals INC,USD,NASDAQ,XNCM,United States,Common Stock,BBG00WRF65X2
UPLD,Upland Software Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00732PDJ0
UPST,"Upstart Holdings, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG00Y3JY912
UPTD,TradeUP Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock,
UPWK,Upwork Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00LXPHFL6
UPXI,Upexi Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG011K4W2R6
URBN,Urban Outfitters Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BL7KL5
URGN,UroGen Pharma Ltd,USD,NASDAQ,XNMS,United States,Common Stock,BBG00GFCC9J8
UROY,Uranium Royalty Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00RC86G89
USAP,Universal Stainless & Alloy Products Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000DN2HS4
USAU,Lyxor MSCI USA UCITS ETF,USD,NASDAQ,XNCM,United States,Common Stock,BBG000H96KW5
USCB,U.S. Century Bank,USD,NASDAQ,XNMS,United States,Common Stock,BBG0149QD0P1
USCT,TKB Critical Technologies 1 Class A Ordinary Shares,USD,NASDAQ,XNMS,United States,Common Stock,
USCTU,TKB Critical Technologies 1,USD,NASDAQ,XNMS,United States,Unit,
USCTW,TKB Critical Technologies 1,USD,NASDAQ,XNMS,United States,Common Stock,
USEA,United Maritime Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG018GX8SZ3
USEG,US Energy Corp Wyoming,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BW5QC0
USGO,U.S. GoldMining Inc. - Common stock,USD,NASDAQ,XNCM,United States,Common Stock,BBG01G9TL4Q0
USGOW,U.S. GoldMining Inc. - Warrant,USD,NASDAQ,XNCM,United States,Common Stock,BBG01FNZ2795
USIN,WISDOMTREE 7-10 YEAR LADDERED TREASURY FUND,USD,NASDAQ,XNGS,United States,Common Stock,
USIO,Usio Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000CKHL60
USLM,United States Lime & Minerals Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000D7RF60
USOI,X-Links Crude Oil Shares Covered Call ETN,USD,NASDAQ,XNMS,United States,Exchange-Traded Note,BBG00GHBF6Q3
USOY,Defiance Oil Enhanced Options Income ETF,USD,NASDAQ,XNMS,United States,Common Stock,BBG01MRG0S94
USSH,WisdomTree 1-3 Year Laddered Treasury Fund,USD,NASDAQ,XNGS,United States,Common Stock,
UTHR,United Therapeutics Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BV5663
UTMD,Utah Medical Products Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000HFH6D1
UTME,UTime Limited,USD,NASDAQ,XNCM,United States,Common Stock,
UTRS,"Minerva Surgical, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
UTSI,UTStarcom Holdings Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BR11G6
UVSP,Univest Financial Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BRTXF7
UXIN,Uxin Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG00L1HXRP1
VABK,Virginia National Bankshares Corporation,USD,NASDAQ,XNCM,United States,Common Stock,BBG000C49X23
VACHU,Voyager Acquisition Corp,USD,NASDAQ,XNMS,United States,Unit,BBG01NCL6NK9
VALN,Valneva SE,USD,NASDAQ,XNGS,United States,Common Stock,BBG00ZZPBHK6
VALU,Value Line Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BWBRT3
VANI,Vivani Medical Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG006YTJ219
VBFC,Village Bank and Trust Financial Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG000CMMH41
VBLT,Vascular Biogenics Ltd.,USD,NASDAQ,XNCM,United States,Common Stock,
VBNK,VersaBank,USD,NASDAQ,XNGS,United States,Common Stock,BBG00FZBRJ39
VBTX,Veritex Holdings Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00728RQ16
VC,Visteon Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG0016T3HB4
VCEL,Vericel Corp,USD,NASDAQ,XNMS,United States,Common Stock,BBG000BDCR14
VCIG,VCI Global Limited - Ordinary Share,USD,NASDAQ,XNCM,United States,Common Stock,BBG01BBNNZD4
VCKA,Vickers Vantage Corp. I,USD,NASDAQ,XNCM,United States,Common Stock,
VCNX,Vaccinex Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00LDFP0P0
VCSA,"Vacasa, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG013HDK6N4
VCTR,Victory Capital Holdings Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00JR5Y3S3
VCYT,Veracyte Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG005CHFX17
VECO,Veeco Instruments Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BDCML3
VEEE,Twin Vee Powercats Co.,USD,NASDAQ,XNCM,United States,Common Stock,BBG01198BLM6
VENA,Venus Acquisition Corporation,USD,NASDAQ,XNCM,United States,Common Stock,
VEON,VEON Ltd,USD,NASDAQ,XNCM,United States,Depositary Receipt,BBG000QCWBD0
VERA,"Vera Therapeutics, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,BBG010CJ1DD9
VERB,Verb Technology Co Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG004DZSWL5
VERBW,"Verb Technology Company, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
VERI,Veritone Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00G7258Z1
VERO,Venus Concept Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00HMJBMX9
VERU,Veru Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000G13V61
VERV,"Verve Therapeutics, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG0118LLQ82
VERX,Vertex Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00VVT2F89
VEV,Vicinity Motor Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00CLLF0W1
VFF,Village Farms International Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000TW2N22
VFS,Vinfast Auto Ltd.,USD,NASDAQ,XNGS,United States,Common Stock,BBG01BWSH954
VFSWW,VinFast Auto Ltd. - Warrant,USD,NASDAQ,XNGS,United States,Warrant,
VGAS,"Verde Clean Fuels, Inc. - Class A Common Stock",USD,NASDAQ,XNCM,United States,Common Stock,BBG00ZHSKV47
VGASW,"Verde Clean Fuels, Inc. - Warrant",USD,NASDAQ,XNGS,United States,Warrant,
VHNA,Vahanna Tech Edge Acquisition I Corp.,USD,NASDAQ,XNMS,United States,Common Stock,
VIASP,"Via Renewables, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,
VIAV,Viavi Solutions Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BP7SQ4
VICR,Vicor Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C3VQG0
VIEW,"View, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,
VIGL,"Vigil Neuroscience, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG014C5C6Y1
VINC,"Vincerx, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00TM0KW17
VINO,Gaucho Group Holdings Inc. ,USD,NASDAQ,XNCM,United States,Common Stock,BBG00BZ1C9R2
VINP,Vinci Partners Investments Ltd.,USD,NASDAQ,XNGS,United States,Common Stock,BBG00YRJVWG2
VIOT,Viomi Technology Co Ltd,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG00LVBQPF4
VIR,Vir Biotechnology Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00Q5FZ969
VIRC,Virco Manufacturing Corp,USD,NASDAQ,XNMS,United States,Common Stock,BBG000BWG4C7
VIRI,"Virios Therapeutics, LLC",USD,NASDAQ,XNCM,United States,Common Stock,BBG00X0SZKX6
VIRT,Virtu Financial Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG0064N2TV1
VIRX,"Viracta Therapeutics, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000BFG8D4
VISL,Vislink Technologies Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG001WQRPH1
VITL,Vital Farms Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00VZRJNW7
VIVE,Viveve Medical Inc,USD,NASDAQ,XNCM,United States,Common Stock,
VIVK,Vivakor Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG000NHF3Z5
VJET,voxeljet AG,USD,NASDAQ,XNCM,United States,Depositary Receipt,
VJTTY,Voxeljet Ag,USD,NASDAQ,XNCM,United States,Depositary Receipt,
VKTX,Viking Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG006RB1XX2
VLCN,"Volcon, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG012GNY0X2
VLGEA,Village Super Market Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWGTL2
VLON,"Vallon Pharmaceuticals, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
VLY,Valley National Bancorp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000D4Z4M5
VLYNP,Valley National Bancorp,USD,NASDAQ,XNAS,United States,Common Stock,
VLYPN,Valley National Bancorp,USD,NASDAQ,XNGS,United States,Preferred Stock,
VLYPO,Valley National Bancorp,USD,NASDAQ,XNGS,United States,Preferred Stock,
VLYPP,Valley National Bancorp,USD,NASDAQ,XNGS,United States,Preferred Stock,
VMAR,Vision Marine Technologies Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00VZS7V69
VMCA,Valuence Merger Corp. I,USD,NASDAQ,XNMS,United States,Common Stock,BBG016ZD1LS0
VMCAU,Valuence Merger Corp I,USD,NASDAQ,XNMS,United States,Unit,BBG014MYSYJ6
VMCAW,Valuence Merger Corp. I,USD,NASDAQ,XNMS,United States,Common Stock,BBG016ZD8054
VMD,Viemed Healthcare Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00JNKPJF3
VMEO,"Vimeo, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG00ZNSSL71
VNDA,Vanda Pharmaceuticals Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG000HT5S55
VNET,21Vianet Group Inc,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG001M4BC14
VNOM,Viper Energy Partners LP,USD,NASDAQ,XNGS,United States,Limited Partnership,BBG006G57Y23
VOD,Vodafone Group PLC,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG000C4RM45
VOR,Vor Biopharma Inc.,USD,NASDAQ,XNGS,United States,Common Stock,BBG00YYCY3F1
VOXR,Vox Royalty Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00WC769V0
VOXX,VOXX International Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000H855C3
VPCBW,VPC Impact Acquisition Holdings,USD,NASDAQ,XNMS,United States,Common Stock,
VRA,Vera Bradley Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG0014LY3R3
VRAR,"The Glimpse Group, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00ZXMMRX7
VRAX,Virax Biolabs Group Limited,USD,NASDAQ,XNCM,United States,Common Stock,BBG0166WT3Y3
VRCA,Verrica Pharmaceuticals Inc,USD,NASDAQ,XNMS,United States,Common Stock,BBG00L03BYJ9
VRDN,"Viridian Therapeutics, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00666F802
VREX,Varex Imaging Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG00FQY3SB6
VRM,Vroom Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00TYNYCM0
VRME,"VerifyMe, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000BL5ZW2
VRMEW,"VerifyMe, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00VJHMRJ9
VRNA,Verona Pharma PLC,USD,NASDAQ,XNMS,United States,Depositary Receipt,BBG00GD4KCF6
VRNS,Varonis Systems Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG005GQSZ05
VRNT,Verint Systems Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BCC925
VRPX,"Virpax Pharmaceuticals, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00XTHR7L0
VRRM,Verra Mobility Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG00G4XQB95
VRSK,Verisk Analytics Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BCZX09
VRSN,VeriSign Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BGKTY8
VRSSF,Versus Systems Inc.,USD,NASDAQ,XNAS,United States,Common Stock,
VRTX,Vertex Pharmaceuticals Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000C1SD31
VS,Versus Systems Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BT01X4
VSAC,Vision Sensing Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG012Q6RRH5
VSACU,Vision Sensing Acquisition Corp. Unit,USD,NASDAQ,XNCM,United States,Unit,BBG012Q6RJK9
VSACW,Vision Sensing Acquisition Corp.,USD,NASDAQ,XNMS,United States,Common Stock,BBG0147C5JL6
VSAT,ViaSat Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000HHNV27
VSEC,VSE Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWK7G1
VSEE,"VSee Health, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG0130V90R4
VSEEW,"VSee Lab, Inc./iDoc Virtual Telehealth Solutions, Inc.",USD,NASDAQ,XNMS,United States,Common Stock,
VSME,VS Media Holdings Limited - Class A Ordinary Shares,USD,NASDAQ,XNCM,United States,Common Stock,BBG01HW30PX7
VSSYW,Versus Systems Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00YPSZ365
VSTA,Vasta Platform Ltd,USD,NASDAQ,XNGS,United States,Common Stock,BBG00VX9YX87
VSTE,Vast Renewables Limited,USD,NASDAQ,XNCM,United States,Common Stock,BBG01H8WHYR0
VSTEW,Vast Renewables Limited,USD,NASDAQ,XNMS,United States,Common Stock,
VSTM,Verastem Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG0027NK2P3
VTGN,VistaGen Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BB3927
VTNR,Vertex Energy Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000BGH4X8
VTRS,Viatris Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00Y4RQP16
VTSI,VirTra Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000PJ0S71
VTVT,vTv Therapeutics Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG009DTB6W1
VTYX,"Ventyx Biosciences, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG012R76155
VUZI,Vuzix Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG000QKVYC4
VVOS,"Vivos Therapeutics, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG00XTHNLG9
VVPR,VivoPower International PLC,USD,NASDAQ,XNCM,United States,Common Stock,BBG00FNFTYZ3
VWE,"Vintage Wine Estates, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
VWEWW,"Vintage Wine Estates, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
VXRT,Vaxart Inc,USD,NASDAQ,XNCM,United States,Common Stock,BBG000DR0ZV3
VYGR,Voyager Therapeutics Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00B642BD9
VYNE,VYNE Therapeutics Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00JN3X3X7
WABC,Westamerica Bancorporation,USD,NASDAQ,XNGS,United States,Common Stock,BBG000DD6018
WAFD,Washington Federal Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWR541
WAFDP,"Washington Federal, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,
WAFU,Wah Fu Education Group Ltd,USD,NASDAQ,XNCM,United States,Common Stock,BBG00KDSPD67
WALD,Waldencast Acquisition Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG00ZFBHT18
WALDW,Waldencast plc,USD,NASDAQ,XNCM,United States,Common Stock,BBG00ZFBW9J6
WASH,Washington Trust Bancorp Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWM9P5
WATT,Energous Corp,USD,NASDAQ,XNCM,United States,Common Stock,BBG005XNV9W2
WAVD,"WaveDancer, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,
WAVE,Eco Wave Power Global AB (publ),USD,NASDAQ,XNCM,United States,Depositary Receipt,BBG01184HKD2
WAVS,Western Acquisition Ventures Corp.,USD,NASDAQ,XNCM,United States,Common Stock,BBG0133V46Y5
WAVSU,Western Acquisition Ventures Corp,USD,NASDAQ,XNCM,United States,Unit,BBG0133TYX87
WAVSW,Western Acquisition Ventures Corp.,USD,NASDAQ,XNMS,United States,Common Stock,BBG016PH4X21
WAY,Waystar Holding Corp. Common Stock,USD,NASDAQ,XNGS,United States,Common Stock,BBG01JRQSDW6
WB,Weibo Corp,USD,NASDAQ,XNGS,United States,Depositary Receipt,BBG0065XPHJ3
WBA,Walgreens Boots Alliance Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWLX00
WBD,"Warner Bros. Discovery, Inc.",USD,NASDAQ,XNGS,United States,Common Stock,BBG016HRQKM0
WBTN,WEBTOON Entertainment Inc. Common stock,USD,NASDAQ,XNGS,United States,Common Stock,BBG01N53CZ96
WBUY,WEBUY GLOBAL LTD. - Ordinary Shares,USD,NASDAQ,XNCM,United States,Common Stock,BBG01GJ41V22
WDAY,Workday Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG003BW0FC3
WDC,Western Digital Corp,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWNQ67
WDFC,WD-40 Co,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWP4F4
WEJOW,Wejo Group Limited,USD,NASDAQ,XNMS,United States,Common Stock,
WEN,Wendy's Co-The,USD,NASDAQ,XNGS,United States,Common Stock,BBG000D54L11
WENA,"ANEW MEDICAL, INC.",USD,NASDAQ,XNMS,United States,Common Stock,BBG015Z249Q2
WENAW,Anew Medical Inc,USD,NASDAQ,XNMS,United States,Common Stock,
WERN,Werner Enterprises Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWQ0P0
WEST,Westrock Coffee Holdings LLC,USD,NASDAQ,XNMS,United States,Common Stock,BBG016LHSDW0
WESTW,"Westrock Coffee Company, LLC",USD,NASDAQ,XNMS,United States,Common Stock,BBG019F38Y67
WETF,WisdomTree Investments Inc,USD,NASDAQ,XNGS,United States,Common Stock,
WETH,Wetouch Technology Inc.,USD,NASDAQ,XNCM,United States,Common Stock,BBG000F799B6
WEYS,Weyco Group Inc,USD,NASDAQ,XNGS,United States,Common Stock,BBG000BWQD81
WFCF,"Where Food Comes From, Inc.",USD,NASDAQ,XNCM,United States,Common Stock,BBG000Q88FD7
WFRD,Weatherford International plc,USD,NASDAQ,XNGS,United States,Common Stock,BBG00R4SQJL1
WGS,Sema4 Holdings Corp.,USD,NASDAQ,XNGS,United States,Common Stock,BBG00XZQM1H6
